"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","highH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score_block1","block_num","seq_file","trial_seq_info","two_arm_score_block2","two_arm_score_total","total_bonus"
"html-keyboard-response","2865","2883926","0.0-7.0-10.59-0.59-1.59-2.59-0.59","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/purple_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1_deact.png')""></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/purple_stim_1.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" class=""jspsych-space-daw-bottom-stim-border"" style=""background-image: url('./tasks/two-arm-new/img/purple_stim_2.png')""></div></div><p>Score: 36</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2866","2884934","0.0-7.0-10.59-0.59-1.59-2.59-1.59","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/purple_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1_deact.png')""></div><div id=""jspsych-space-daw-top-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/treasure.png')""></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/purple_stim_1.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" class=""jspsych-space-daw-bottom-stim-border"" style=""background-image: url('./tasks/two-arm-new/img/purple_stim_2.png')""></div></div><p>Score: 37</p>","two_arm_exp","59","","","","2","","","","","1","1","1","j","j","369","498","37","1","./tasks/two-arm-new/stimuli/seq28.json","{""Trial"":""59"",""S0_A1"":""0"",""S0_A2"":""0"",""PRw1"":""0.46304035548626404"",""PRw2"":""0.6961435294577695"",""PRw3"":""0.6501429634368798"",""PRw4"":""0.47089938276209065"",""Rw1"":""0.0"",""Rw2"":""1.0"",""Rw3"":""1.0"",""Rw4"":""1.0""}","","",""
"html-keyboard-response","2867","2885445","0.0-7.0-10.60-0.60-0.60","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","510","","j","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/earth_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" ></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_2.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1.png')""></div></div><p>Score: 37</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2868","2885950","0.0-7.0-10.60-0.60-1.60-0.60","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/earth_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" ></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_2.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" class=""jspsych-space-daw-bottom-stim-border"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1.png')""></div></div><p>Score: 37</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2869","2886735","0.0-7.0-10.60-0.60-1.60-1.60","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","785","","f","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/red_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1_deact.png')""></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/red_stim_2.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/red_stim_1.png')""></div></div><p>Score: 37</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2870","2887242","0.0-7.0-10.60-0.60-1.60-2.60-0.60","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/red_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1_deact.png')""></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" class=""jspsych-space-daw-bottom-stim-border"" style=""background-image: url('./tasks/two-arm-new/img/red_stim_2.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/red_stim_1.png')""></div></div><p>Score: 37</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2871","2888251","0.0-7.0-10.60-0.60-1.60-2.60-1.60","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/red_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/treasure.png')""></div><div id=""jspsych-space-daw-top-stim-middle"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1_deact.png')""></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" class=""jspsych-space-daw-bottom-stim-border"" style=""background-image: url('./tasks/two-arm-new/img/red_stim_2.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/red_stim_1.png')""></div></div><p>Score: 38</p>","two_arm_exp","60","","","","4","","","","","1","1","2","j","f","510","785","38","1","./tasks/two-arm-new/stimuli/seq28.json","{""Trial"":""60"",""S0_A1"":""1"",""S0_A2"":""0"",""PRw1"":""0.45904882497459776"",""PRw2"":""0.7112443629340992"",""PRw3"":""0.6516996455440631"",""PRw4"":""0.439623568469667"",""Rw1"":""1.0"",""Rw2"":""1.0"",""Rw3"":""0.0"",""Rw4"":""1.0""}","","",""
"html-keyboard-response","2872","2888795","0.0-7.0-10.61-0.61-0.61","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","543","","j","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/earth_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" ></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_2.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1.png')""></div></div><p>Score: 38</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2873","2889301","0.0-7.0-10.61-0.61-1.61-0.61","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/earth_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" ></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_2.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" class=""jspsych-space-daw-bottom-stim-border"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1.png')""></div></div><p>Score: 38</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2874","2889889","0.0-7.0-10.61-0.61-1.61-1.61","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","588","","j","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/purple_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1_deact.png')""></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/purple_stim_1.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/purple_stim_2.png')""></div></div><p>Score: 38</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2875","2890396","0.0-7.0-10.61-0.61-1.61-2.61-0.61","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/purple_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1_deact.png')""></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/purple_stim_1.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" class=""jspsych-space-daw-bottom-stim-border"" style=""background-image: url('./tasks/two-arm-new/img/purple_stim_2.png')""></div></div><p>Score: 38</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2876","2891406","0.0-7.0-10.61-0.61-1.61-2.61-1.61","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/purple_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1_deact.png')""></div><div id=""jspsych-space-daw-top-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/treasure.png')""></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/purple_stim_1.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" class=""jspsych-space-daw-bottom-stim-border"" style=""background-image: url('./tasks/two-arm-new/img/purple_stim_2.png')""></div></div><p>Score: 39</p>","two_arm_exp","61","","","","2","","","","","1","1","1","j","j","543","588","39","1","./tasks/two-arm-new/stimuli/seq28.json","{""Trial"":""61"",""S0_A1"":""0"",""S0_A2"":""1"",""PRw1"":""0.4133125866161269"",""PRw2"":""0.7105256539951289"",""PRw3"":""0.6760873161669163"",""PRw4"":""0.4131635798914815"",""Rw1"":""0.0"",""Rw2"":""1.0"",""Rw3"":""1.0"",""Rw4"":""0.0""}","","",""
"html-keyboard-response","2877","2891842","0.0-7.0-10.62-0.62-0.62","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","434","","f","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/earth_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" ></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_2.png')""></div></div><p>Score: 39</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2878","2892351","0.0-7.0-10.62-0.62-1.62-0.62","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/earth_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" ></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" class=""jspsych-space-daw-bottom-stim-border"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_2.png')""></div></div><p>Score: 39</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2879","2893150","0.0-7.0-10.62-0.62-1.62-1.62","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","799","","f","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/red_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1_deact.png')""></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/red_stim_2.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/red_stim_1.png')""></div></div><p>Score: 39</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2880","2893662","0.0-7.0-10.62-0.62-1.62-2.62-0.62","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/red_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" ></div><div id=""jspsych-space-daw-top-stim-middle"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1_deact.png')""></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" class=""jspsych-space-daw-bottom-stim-border"" style=""background-image: url('./tasks/two-arm-new/img/red_stim_2.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/red_stim_1.png')""></div></div><p>Score: 39</p>","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2881","2894668","0.0-7.0-10.62-0.62-1.62-2.62-1.62","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","<div style=""background-image: url('./tasks/two-arm-new/img/red_planet.png')""><div id=""jspsych-space-daw-top-stim-left"" style=""background-image: url('./tasks/two-arm-new/img/noreward.png')""></div><div id=""jspsych-space-daw-top-stim-middle"" style=""background-image: url('./tasks/two-arm-new/img/earth_stim_1_deact.png')""></div><div id=""jspsych-space-daw-top-stim-right"" ></div><div style=""clear:both""></div><div id=""jspsych-space-daw-bottom-stim-left"" class=""jspsych-space-daw-bottom-stim-border"" style=""background-image: url('./tasks/two-arm-new/img/red_stim_2_sad.png')""></div><div id=""jspsych-space-daw-bottom-stim-middle"" ></div><div id=""jspsych-space-daw-bottom-stim-right"" style=""background-image: url('./tasks/two-arm-new/img/red_stim_1.png')""></div></div><p>Score: 39</p>","two_arm_exp","62","","","","4","","","","","0","1","2","f","f","434","799","39","1","./tasks/two-arm-new/stimuli/seq28.json","{""Trial"":""62"",""S0_A1"":""1"",""S0_A2"":""0"",""PRw1"":""0.3882437627472274"",""PRw2"":""0.706516330126166"",""PRw3"":""0.6332971154425305"",""PRw4"":""0.4295963760340698"",""Rw1"":""0.0"",""Rw2"":""1.0"",""Rw3"":""1.0"",""Rw4"":""0.0""}","","",""
