"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","highH_score","lowH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score","total_bonus"
"image-keyboard-response","2893","2268542","0.0-4.0-8.0-1.0-1.437","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2894","2269047","0.0-4.0-8.0-1.0-2.437","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2895","2269246","0.0-4.0-8.0-1.0-0.438","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","195","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","438","2","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","2896","2269551","0.0-4.0-8.0-1.0-1.438","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2897","2270056","0.0-4.0-8.0-1.0-2.438","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2898","2270189","0.0-4.0-8.0-1.0-0.439","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","129","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","439","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","2899","2270493","0.0-4.0-8.0-1.0-1.439","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2900","2270998","0.0-4.0-8.0-1.0-2.439","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2901","2271344","0.0-4.0-8.0-1.0-0.440","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","342","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","440","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","2902","2271648","0.0-4.0-8.0-1.0-1.440","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2903","2272153","0.0-4.0-8.0-1.0-2.440","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2904","2273646","0.0-4.0-8.0-1.0-0.441","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","1489","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","441","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","2905","2273950","0.0-4.0-8.0-1.0-1.441","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2906","2274455","0.0-4.0-8.0-1.0-2.441","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2907","2278463","0.0-4.0-8.0-1.0-0.442","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","4004","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","442","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","2908","2278767","0.0-4.0-8.0-1.0-1.442","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2909","2279272","0.0-4.0-8.0-1.0-2.442","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2910","2279405","0.0-4.0-8.0-1.0-0.443","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","130","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","443","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","2911","2279709","0.0-4.0-8.0-1.0-1.443","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2912","2280214","0.0-4.0-8.0-1.0-2.443","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2913","2280766","0.0-4.0-8.0-1.0-0.444","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","549","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","444","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","2914","2281105","0.0-4.0-8.0-1.0-1.444","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2915","2281610","0.0-4.0-8.0-1.0-2.444","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2916","2282061","0.0-4.0-8.0-1.0-0.445","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","447","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","445","1","1","2","2","false","","","","","","","","","","","",""
"image-keyboard-response","2917","2282365","0.0-4.0-8.0-1.0-1.445","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2918","2282868","0.0-4.0-8.0-1.0-2.445","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2919","2284189","0.0-4.0-8.0-1.0-0.446","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","1317","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","446","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","2920","2284493","0.0-4.0-8.0-1.0-1.446","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2921","2284997","0.0-4.0-8.0-1.0-2.446","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2922","2285533","0.0-4.0-8.0-1.0-0.447","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","533","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","447","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","2923","2285838","0.0-4.0-8.0-1.0-1.447","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2924","2286342","0.0-4.0-8.0-1.0-2.447","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2925","2286718","0.0-4.0-8.0-1.0-0.448","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","372","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","448","1","2","1","1","false","","","","","","","","","","","",""
"image-keyboard-response","2926","2287022","0.0-4.0-8.0-1.0-1.448","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2927","2287527","0.0-4.0-8.0-1.0-2.448","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2928","2287887","0.0-4.0-8.0-1.0-0.449","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","356","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","449","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","2929","2288191","0.0-4.0-8.0-1.0-1.449","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2930","2288696","0.0-4.0-8.0-1.0-2.449","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2931","2288895","0.0-4.0-8.0-1.0-0.450","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","196","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","450","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","2932","2289200","0.0-4.0-8.0-1.0-1.450","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2933","2289705","0.0-4.0-8.0-1.0-2.450","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2934","2289758","0.0-4.0-8.0-1.0-0.451","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","48","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","451","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","2935","2290062","0.0-4.0-8.0-1.0-1.451","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2936","2290567","0.0-4.0-8.0-1.0-2.451","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2937","2290781","0.0-4.0-8.0-1.0-0.452","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","211","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","452","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","2938","2291085","0.0-4.0-8.0-1.0-1.452","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2939","2291590","0.0-4.0-8.0-1.0-2.452","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2940","2291998","0.0-4.0-8.0-1.0-0.453","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","403","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","453","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","2941","2292303","0.0-4.0-8.0-1.0-1.453","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2942","2292807","0.0-4.0-8.0-1.0-2.453","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2943","2293438","0.0-4.0-8.0-1.0-0.454","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","627","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","454","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","2944","2293742","0.0-4.0-8.0-1.0-1.454","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2945","2294247","0.0-4.0-8.0-1.0-2.454","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2946","2295742","0.0-4.0-8.0-1.0-0.455","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","1491","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","455","1","2","1","1","false","","","","","","","","","","","",""
"image-keyboard-response","2947","2296046","0.0-4.0-8.0-1.0-1.455","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2948","2296552","0.0-4.0-8.0-1.0-2.455","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2949","2298670","0.0-4.0-8.0-1.0-0.456","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","2114","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","456","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","2950","2298974","0.0-4.0-8.0-1.0-1.456","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2951","2299478","0.0-4.0-8.0-1.0-2.456","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2952","2300207","0.0-4.0-8.0-1.0-0.457","5e4898bd88257233536a65b5","635ab8fc87ce89828e04cd4e","635abff82cd4b651c01af48d","724","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","457","1","2","1","1","false","","","","","","","","","","","",""
